0,0,0,0,0,0
1,0.234144568,0.2341445684,0.2341445684,374.6313094077,374.6313094077
2,0.472172434,0.2380278652,0.4721724336,380.8445842865,755.4758936942
3,0.7137852,0.241612766,0.7137851995,386.5804255376,1142.0563192318
4,0.9588399,0.2450547008,0.9588399003,392.0875213105,1534.1438405423
5,1.207197148,0.2483572472,1.2071971476,397.371595553,1931.5154360953
6,1.458721039,0.2515238915,1.4587210391,402.4382264506,2333.9536625459
7,1.713279072,0.2545580325,1.7132790715,407.2928519267,2741.2465144726
8,1.970742056,0.2574629842,1.9707420557,411.9407746573,3153.1872891299
9,2.230984035,0.2602419792,2.2309840349,416.3871666633,3569.5744557932
10,2.493882206,0.262898171,2.4938822058,420.6370735341,3990.2115293273
11,2.759316842,0.2654346365,2.7593168423,424.6954183342,4414.9069476616
12,3.027171221,0.2678543783,3.0271712206,428.5670052313,4843.4739528928
13,3.297331547,0.2701603268,3.2973315474,432.2565228841,5275.7304757769
14,3.56968689,0.2723553423,3.5696868896,435.7685476221,5711.499023399
15,3.844129106,0.2744422165,3.8441291062,439.1075464438,6150.6065698428
16,4.120552781,0.2764236749,4.1205527811,442.2778798554,6592.8844496981
17,4.398855159,0.2783023779,4.3988551589,445.2838045744,7038.1682542725
18,4.678936081,0.2800809226,4.6789360815,448.1294761109,7486.2977303834
19,4.960697926,0.2817618445,4.960697926,450.8189512442,7937.1166816276
20,5.244045545,0.283347619,5.244045545,453.3561904072,8390.4728720349
21,5.528886208,0.2848406625,5.5288862075,455.7450599869,8846.2179320218
22,5.815129542,0.2862433341,5.8151295416,457.9893345539,9304.2072665757
23,6.102687479,0.2875579369,6.1026874785,460.0926990255,9764.2999656011
24,6.391474198,0.2887867192,6.3914741977,462.0587507693,10226.3587163704
25,6.681406074,0.289931876,6.6814060738,463.8910016541,10690.2497180245
26,6.972401624,0.29099555,6.9724016238,465.5928800507,11155.8425980752
27,7.264381457,0.291979833,7.2643814568,467.1677327872,11623.0103308624
28,7.557268224,0.2928867669,7.5572682237,468.6188270616,12091.629157924
29,7.850986569,0.2937183452,7.8509865689,469.9493523141,12561.5785102381
30,8.145463083,0.2944765138,8.1454630827,471.1624220606,13032.7409322988
31,8.440626255,0.2951631723,8.440626255,472.2610756901,13505.0020079889
32,8.73640643,0.2957801751,8.7364064301,473.2482802255,13978.2502882143
33,9.032735763,0.2963293325,9.0327357627,474.1269320504,14452.3772202647
34,9.329548174,0.2968124116,9.3295481743,474.8998586019,14927.2770788665
35,9.626779312,0.2972311375,9.6267793118,475.5698200296,15402.8468988961
36,9.924366506,0.2975871943,9.9243665061,476.1395108221,15878.9864097182
37,10.22224873,0.2978822259,10.2222487319,476.6115614009,16355.5979711191
38,10.52036657,0.2981178373,10.5203665693,476.9885396811,16832.5865108003
39,10.81866216,0.2982955954,10.8186621646,477.2729526015,17309.8594634017
40,11.11707919,0.2984170298,11.1170791944,477.4672476207,17787.3267110225
41,11.41556283,0.2984836339,11.4155628283,477.5738141834,18264.9005252058
42,11.71405969,0.2984968657,11.714059694,477.594985153,18742.4955103588
43,12.01251784,0.2984581489,12.0125178429,477.5330382139,19220.0285485728
44,12.31088672,0.2983688733,12.3108867161,477.3901972417,19697.4187458144
45,12.60911711,0.298230396,12.6091171122,477.1686336415,20174.5873794559
46,12.90716115,0.2980440423,12.9071611544,476.8704676565,20651.4578471124
47,13.20497226,0.297811106,13.2049722605,476.4977696434,21127.9556167558
48,13.50250511,0.2975328508,13.5025051113,476.0525613189,21604.0081780748
49,13.79971562,0.2972105106,13.7997156219,475.536816974,22079.5449950488
50,14.09656091,0.2968452904,14.0965609123,474.9524646591,22554.4974597079
51,14.39299928,0.2964383671,14.3929992794,474.3013873378,23028.7988470457
52,14.68899017,0.29599089,14.6889901694,473.5854240118,23502.3842710575
53,14.98449415,0.2955039818,14.9844941512,472.8063708164,23975.1906418739
54,15.27947289,0.2949787388,15.27947289,471.9659820854,24447.1566239593
55,15.57388912,0.2944162321,15.5738891221,471.0659713892,24918.2225953485
56,15.86770663,0.2938175078,15.8677066299,470.108012543,25388.3306078914
57,16.16089022,0.2931835879,16.1608902178,469.0937405876,25857.4243484791
58,16.45340569,0.2925154705,16.4534056883,468.0247527432,26325.4491012223
59,16.74521982,0.2918141308,16.7452198191,466.9026093349,26792.3517105572
60,17.03630034,0.2910805217,17.0363003408,465.7288346924,27258.0805452496
61,17.32661591,0.2903155738,17.3266159145,464.5049180242,27722.5854632738
62,17.61613611,0.2895201964,17.616136111,463.2323142642,28185.817777538
63,17.90483139,0.2886952781,17.904831389,461.9124448953,28647.7302224333
64,18.19267308,0.2878416867,18.1926730757,460.5466987471,29108.2769211805
65,18.47963335,0.2869602705,18.4796333462,459.1364327698,29567.4133539503
66,18.7656852,0.286051858,18.7656852042,457.6829727845,30025.0963267348
67,19.05080246,0.2851172589,19.0508024631,456.1876142105,30481.2839409452
68,19.33495973,0.2841572642,19.3349597273,454.65162277,30935.9355637152
69,19.61813237,0.283172647,19.6181323743,453.0762351707,31389.011798886
70,19.90029654,0.2821641624,19.9002965367,451.4626597671,31840.4744586531
71,20.18142908,0.2811325483,20.1814290849,449.8120772001,32290.2865358531
72,20.46150761,0.2800785256,20.4615076105,448.1256410175,32738.4121768707
73,20.74051041,0.2790027989,20.7405104095,446.404478273,33184.8166551437
74,21.01841647,0.2779060563,21.0184164658,444.6496901069,33629.4663452506
75,21.29520544,0.2767889702,21.295205436,442.8623523072,34072.3286975579
76,21.57085763,0.2756521974,21.5708576334,441.0435158523,34513.3722134101
77,21.84535401,0.2744963796,21.845354013,439.194207436,34952.5664208461
78,22.11867616,0.2733221437,22.1186761568,437.315429975,35389.8818508212
79,22.39080626,0.2721301019,22.3908062587,435.408163099,35825.2900139201
80,22.66172711,0.2709208523,22.661727111,433.4733636241,36258.7633775442
81,22.93142209,0.2696949788,22.9314220897,431.5119660111,36690.2753435553
82,23.19987514,0.2684530518,23.1998751415,429.5248828067,37119.800226362
83,23.46707077,0.2671956282,23.4670707696,427.5130050706,37547.3132314326
84,23.73299402,0.2659232517,23.7329940214,425.4772027869,37972.7904342195
85,23.99763047,0.2646364533,23.9976304747,423.4183252613,38396.2087594807
86,24.26096623,0.2633357509,24.2609662256,421.3372015046,38817.5459609853
87,24.52298788,0.2620216504,24.522987876,419.2346406019,39236.7806015872
88,24.78368252,0.260694645,24.783682521,417.1114320687,39653.8920336559
89,25.04303774,0.2593552164,25.0430377374,414.9683461943,40068.8603798502
90,25.30104157,0.258003834,25.3010415714,412.8061343717,40481.6665142218
91,25.55768253,0.2566409559,25.5576825273,410.6255294161,40892.292043638
92,25.81294956,0.2552670287,25.8129495559,408.427245871,41300.719289509
93,26.06683204,0.2538824877,26.0668320436,406.2119803019,41706.9312698108
94,26.3193198,0.2524877572,26.3193198009,403.9804115797,42110.9116813905
95,26.57040305,0.2510832507,26.5704030516,401.7332011518,42512.6448825423
96,26.82007242,0.2496693708,26.8200724224,399.470993303,42912.1158758453
97,27.06831893,0.2482465096,27.068318932,397.1944154051,43309.3102912504
98,27.31513398,0.2468150488,27.3151339809,394.9040781561,43704.2143694064
99,27.56050934,0.2453753599,27.5605093408,392.6005758093,44096.8149452157
100,27.80443714,0.243927804,27.8044371448,390.2844863921,44487.0994316079
101,28.04690988,0.2424727324,28.0469098772,387.9563719145,44875.0558035224
102,28.28792036,0.2410104866,28.2879203638,385.6167785682,45260.6725820905
103,28.52746176,0.2395413981,28.5274617619,383.2662369154,45643.938819006
104,28.76552755,0.2380657888,28.7655275507,380.9052620692,46024.8440810751
105,29.00211152,0.2365839712,29.0021115218,378.5343538627,46403.3784349379
106,29.23720777,0.2350962481,29.23720777,376.1539970101,46779.532431948
